0.8660254037844387	0.49999999999999994	1.0	0.0	0.0	0.5000000000000001	0.8660254037844386	1.0	0.0	0.0	-0.44999999999999984	0.7794228634059949	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.44026533448935495
6.123233995736766e-17	1.0	1.0	0.0	0.0	-0.49999999999999983	0.8660254037844387	1.0	0.0	0.0	-0.9	1.1021821192326179e-16	0.0	1.0	0.0	0.5000000000000001	0.8660254037844386	1.0	0.0	0.0	0.6197973292230342
0.8660254037844387	0.49999999999999994	1.0	0.0	0.0	0.5000000000000001	0.8660254037844386	1.0	0.0	0.0	-0.44999999999999984	0.7794228634059949	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.7522535540784168
0.8660254037844384	-0.5000000000000004	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.4500000000000001	0.7794228634059948	0.0	1.0	0.0	0.5000000000000001	-0.8660254037844386	1.0	0.0	0.0	0.5066448307024666
0.8660254037844387	0.49999999999999994	1.0	0.0	0.0	0.5000000000000001	0.8660254037844386	1.0	0.0	0.0	-0.44999999999999984	0.7794228634059949	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5508030221708435
-1.8369701987210297e-16	-1.0	1.0	0.0	0.0	0.5000000000000001	-0.8660254037844386	1.0	0.0	0.0	0.9	0.0	0.0	1.0	0.0	-0.5000000000000004	-0.8660254037844384	1.0	0.0	0.0	0.6786535100394974
1.0	0.0	1.0	0.0	0.0	0.8660254037844387	0.49999999999999994	1.0	0.0	0.0	5.5109105961630896e-17	0.9	0.0	1.0	0.0	0.8660254037844384	-0.5000000000000004	1.0	0.0	0.0	0.5322608021505673
-1.8369701987210297e-16	-1.0	1.0	0.0	0.0	0.5000000000000001	-0.8660254037844386	1.0	0.0	0.0	0.9	0.0	0.0	1.0	0.0	-0.5000000000000004	-0.8660254037844384	1.0	0.0	0.0	0.34194844693998316
-0.44999999999999984	0.7794228634059949	0.0	1.0	0.0	-0.5000000000000004	-0.8660254037844384	1.0	0.0	0.0	-1.8369701987210297e-16	-1.0	1.0	0.0	0.0	-0.44999999999999984	0.7794228634059949	0.0	1.0	0.0	0.8712870832931937
1.0	0.0	1.0	0.0	0.0	0.8660254037844387	0.49999999999999994	1.0	0.0	0.0	5.5109105961630896e-17	0.9	0.0	1.0	0.0	0.8660254037844384	-0.5000000000000004	1.0	0.0	0.0	0.476978196147512
